# 0031c70d
Energy: Lightning, Water
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# b93fafdd
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# ba1b7600
Energy: Water
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
2 B1 071
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# bbf7e7da
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2b 069
1 B3b 061
1 B3b 064
2 P-A 005
2 P-A 007

# bd657757
Energy: Lightning, Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# bf468c53
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007

# c0de42f3
Energy: Lightning, Water
1 A1 087
2 A1 089
1 A2 147
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 071
1 B1 072
2 B1 225
1 B2 124
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# c275362b
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 147
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B1a 065
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# c486d1d3
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B1a 065
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# c67ec60f
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
2 A2 147
1 A3 010
1 A3 012
2 A3 066
2 A3 144
1 B1 225
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# c711e6ac
Energy: Lightning
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# c908e172
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 146
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# c9ea07f2
Energy: Lightning, Water
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3 147
2 B1 071
1 B1 072
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# ce559d5f
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# d8d42168
Energy: Lightning
2 A1 087
1 A1 088
2 A1 089
1 A3 012
2 A3 066
2 A3 144
1 A3a 003
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# d97c9093
Energy: Water
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# e0c3aa3f
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
2 B1 177
2 B1 225
1 B2b 069
1 B3 147
1 B3b 064
2 P-A 005
2 P-A 007

# e2166406
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 069
2 P-A 005
2 P-A 007

# e2ca9c9d
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3 155
2 B1 225
2 B2 145
1 P-A 002
2 P-A 005
2 P-A 007

# e2e429e8
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
2 A3 144
1 B1 177
2 B1 225
1 B2 124
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# e336a622
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A4 053
1 A4a 067
2 B1 225
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# e38c571b
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 066
2 A3 144
2 B1 225
1 B2 147
1 B2b 069
2 P-A 005
2 P-A 007

# e4ddacc7
Energy: Water
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3a 003
2 B1 071
2 B1 109
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# e59a35ef
Energy: Water
1 A1 088
2 A1 089
1 A2 148
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 109
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007

# e59eefac
Energy: Lightning, Water
1 A1 088
2 A1 089
1 A2 150
1 A2b 070
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# e955fbba
Energy: Lightning, Water
1 A1 088
2 A1 089
1 A2 146
1 A3 009
1 A3 012
1 A3 066
2 A3 144
2 B1 071
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# eafc8edd
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 225
1 B1a 065
1 B2b 069
2 B3b 064
2 P-A 005
2 P-A 007

# eb1d6e7b
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
2 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# ec69b5dd
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 177
2 B1 225
1 B2b 069
1 P-A 002
1 P-A 005
2 P-A 007

# ece033ea
Energy: Lightning
1 A1 088
2 A1 089
1 A1a 056
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# ed3a5730
Energy: Lightning, Water
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
2 B1 071
1 B1 072
1 B1 177
2 B1 225
1 B2 145
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007

# f0e784ee
Energy: Water
1 A1 088
2 A1 089
1 A2 147
1 A3 010
1 A3 012
2 A3 144
2 B1 071
2 B1 109
2 B1 225
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# f2742c8c
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
1 B1 177
2 B1 225
1 B2a 093
1 B2b 069
2 P-A 002
2 P-A 005
1 P-A 007

# f462b8bc
Energy: Lightning, Water
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3 147
2 B1 071
1 B1 072
2 B1 225
1 B2 124
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# f489d9ed
Energy: Water
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3a 003
2 B1 071
1 B1 177
2 B1 225
1 B2b 066
2 B2b 069
1 P-A 002
2 P-A 005
1 P-A 006
1 P-A 007

# f4db590a
Energy: Lightning, Water
1 A1 088
2 A1 089
1 A3 012
1 A3 066
2 A3 144
1 A3a 003
2 B1 071
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# f5f81e75
Energy: Water
2 A1 087
1 A1 088
2 A1 089
1 A3 012
2 A3 144
1 A3a 003
2 B1 109
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# f6c2e397
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 B1 177
2 B1 225
1 B2b 066
1 B2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# f7ab65f7
Energy: Water
2 A1 087
1 A1 088
2 A1 089
2 A2 148
1 A3 010
1 A3 012
2 A3 144
2 B1 225
2 B2 045
1 B2b 069
2 P-A 005
2 P-A 007

# f88919ca
Energy: Lightning, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A3 010
1 A3 012
1 A3 066
2 A3 144
1 A3 147
1 B1 177
2 B1 225
1 B2b 069
1 P-A 002
1 P-A 005
2 P-A 007

# fe396887
Energy: Psychic, Water
2 A1 087
1 A1 088
2 A1 089
1 A2 150
1 A2b 035
1 A3 010
1 A3 012
2 A3 144
1 B1 177
2 B1 225
1 B2 147
1 B2b 069
1 P-A 002
2 P-A 005
1 P-A 007
