# 001cd923
Energy: Lightning, Water
2 P-A 007

# 91645243
Energy: Lightning, Water
1 A1 091
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# 91a37fdb
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 068
1 A2 147
1 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# 91e2027d
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# 91ef7094
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 147
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# 924c53ce
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 147
1 A2 148
1 A2b 069
1 A2b 070
2 P-A 005
2 P-A 007

# 94c60a08
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 147
2 P-A 001
2 P-A 005
2 P-A 007

# 95d00e87
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2a 072
1 A2b 069
2 P-A 005
2 P-A 007

# 96b66211
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 A2b 072
1 P-A 001
2 P-A 005
2 P-A 007

# 99a5d7da
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 146
2 A2 148
1 A2 155
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# 9b564eb2
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2a 072
1 A2b 069
1 P-A 001
2 P-A 005
2 P-A 007

# 9bb940aa
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
2 A2a 072
2 P-A 005
2 P-A 007

# 9cebddb6
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2a 072
1 A2b 069
1 P-A 001
2 P-A 005
2 P-A 007

# 9fc82227
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a1f034e5
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 196
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a1f683b4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 005
2 P-A 006
2 P-A 007

# a2a9f8cb
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
2 A1 225
2 A1a 056
2 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a2f47cc5
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 147
2 A2 148
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# a3590e57
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007
1 P-A 022

# a6be758a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 063
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# a6d5819e
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# a8cb52c0
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
1 A1 225
2 A1a 056
1 A1a 060
2 A1a 068
1 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# a8fd2f0b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# a99a4a26
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
1 A1a 063
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# aa4a764c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 196
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 154
1 P-A 001
2 P-A 005
2 P-A 007

# aea403e7
Energy: Lightning, Water
1 A1 092
1 A1 093
2 A1 183
2 A1 184
2 A1 185
1 A1 225
1 A1a 027
2 A1a 056
2 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# aef632c9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
1 A2 147
1 A2 148
1 A2 150
1 P-A 001
2 P-A 005
2 P-A 007

# b045e437
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 148
2 A2a 072
2 A2b 072
2 P-A 005
2 P-A 007

# b100e11c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A2 146
2 A2 147
1 A2 148
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# b16bcecb
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
2 A1 225
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
2 P-A 005
2 P-A 007

# b3ada093
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 223
2 A1 225
2 A1a 056
1 A1a 068
1 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# b4efb667
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A2 146
1 A2 147
2 A2 148
1 A2b 069
1 A3 144
2 A3 155
1 P-A 002
2 P-A 005
2 P-A 007

# b6419538
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# b6f67b35
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 050
2 A2 146
2 A2 147
1 A2 148
1 A2a 072
2 P-A 005
2 P-A 007

# b86a6369
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
2 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# b9f9086f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
2 A2a 072
1 A2b 069
2 P-A 005
2 P-A 007

# bb4150fc
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
1 A2 148
1 A2 150
2 A2a 072
2 P-A 005
2 P-A 007

# bce39169
Energy: Lightning, Water
1 A1 092
1 A1 093
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
2 P-A 007

# bcff023d
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# bd1e0b10
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 211
2 A1 225
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
1 A2 148
2 P-A 005
2 P-A 007

# be9ca750
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A2 146
1 A2 154
1 A2 155
1 A2a 072
1 A2b 069
2 A3a 021
2 P-A 005
2 P-A 007

# bf4071fe
Energy: Fire, Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 147
2 A2 148
2 P-A 005
2 P-A 007

# c0277734
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 211
2 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# c26abe1e
Energy: Lightning, Water
2 A1 185
2 A1a 056
2 A1a 068
2 A2 148
2 A3 144
2 A3 155
2 A3b 051
1 A3b 052
1 P-A 001
2 P-A 005
2 P-A 007

# c348e9ca
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
1 A2a 072
2 P-A 005
2 P-A 007

# c37bbad2
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2a 072
1 A2b 069
2 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# c3a56f0b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# c3b3441a
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
2 A1a 068
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# c682a148
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# c7036e3c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
1 A1 204
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 007

# c704ed31
Energy: Lightning, Metal, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# cc40245b
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# cd8b30b0
Energy: Lightning, Water
2 A1 183
2 A1 185
2 A1a 056
1 A2 146
1 A2 148
1 A2 150
1 A2 155
2 A2a 072
2 A3 144
1 A3 146
1 A3 155
2 P-A 005
2 P-A 007

# ce2accc2
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
1 A2 022
2 A2 146
2 A2 147
2 P-A 001
2 P-A 005
2 P-A 007

# cf8767cd
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
2 A2 147
1 A2 155
1 A2a 072
2 P-A 005
2 P-A 007

# cf8b2f23
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 A2 147
1 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# cfe69cf4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
2 A2 147
2 A2 148
2 P-A 005
2 P-A 007

# d0254312
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A2 147
2 A2 148
2 A2a 072
2 A2b 069
2 P-A 005
2 P-A 007

# d2368c3c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
1 A2 155
2 P-A 005
2 P-A 007

# d4bc93d7
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 147
1 A2 148
2 A2 150
2 P-A 001
2 P-A 005
2 P-A 007

# d53c33a3
Energy: Fire, Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d792904f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
2 P-A 006
2 P-A 007

# d7c5f97f
Energy: Lightning, Water
1 A1 083
2 A1 183
2 A1 184
2 A1 185
1 A1 220
1 A1 225
2 A1a 056
1 A1a 068
1 A2 146
1 A2 154
1 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# d871dc2c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d8cfad52
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 A2 154
2 P-A 005
2 P-A 007

# d946e1f5
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# d979e156
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
1 P-A 002
2 P-A 005
2 P-A 007

# dc1c0b2d
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 050
2 A2 146
2 A2 148
1 A2 154
1 A2 155
1 P-A 005
2 P-A 007

# dc74db12
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
1 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# e15b09b3
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
2 P-A 001
2 P-A 005
2 P-A 007

# e1bf27bd
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 147
1 A2a 072
1 A2b 069
1 P-A 001
2 P-A 005
2 P-A 007

# e234f368
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
1 A2a 072
2 P-A 001
2 P-A 005
2 P-A 007

# e2791cca
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2a 072
1 P-A 002
2 P-A 005
2 P-A 007

# e2996af5
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A2 147
1 A2 148
1 A2 150
1 A2 155
2 A3 144
1 A3 151
1 A3 155
1 P-A 001
2 P-A 005
2 P-A 007

# e41e315b
Energy: Fire, Lightning, Water
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
1 A2 146
2 A2 148
1 A2a 072
2 A3 144
2 A3b 051
2 P-A 005
2 P-A 007
1 P-A 088

# e431ecfe
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1 225
2 A1a 056
2 P-A 001
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# e61e7e78
Energy: Lightning, Water
2 A1 183
1 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 155
2 A3 144
1 A3 151
2 P-A 005
2 P-A 007

# e6fe615f
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
2 A2 147
1 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# e70dc1f1
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 P-A 002
2 P-A 005
2 P-A 007

# e820d098
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
1 A2b 069
1 P-A 002
2 P-A 005
2 P-A 007

# e8d7c6e0
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
1 A2 146
2 A2 147
2 A2b 070
1 P-A 001
2 P-A 005
2 P-A 007

# e9acb438
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
2 A2 148
2 P-A 002
2 P-A 005
2 P-A 007

# ebaff723
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 223
2 A1a 056
1 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# ebb73cd9
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 030
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 005
1 P-A 006
2 P-A 007

# ed40ce65
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# eea2f4f5
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
1 A2 146
1 A2 147
2 A2 148
1 A2 150
2 A2a 072
1 P-A 005
2 P-A 007

# f57fe830
Energy: Lightning, Water
1 A1 091
2 A1 183
1 A1 184
2 A1 185
2 A1a 056
1 A2 022
2 A2 148
1 A2 154
2 A2a 072
1 A2b 072
1 A3 144
2 P-A 005
2 P-A 007

# f7ed2a7c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 198
2 A1a 056
1 A1a 068
1 A2 050
1 A2 146
2 A2 148
1 A2 150
1 A2 154
2 P-A 005
2 P-A 007

# f7faec4c
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2a 072
1 P-A 001
2 P-A 005
2 P-A 007

# f8a5126e
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
1 A1a 068
2 A2 146
1 A2 147
1 A2 148
1 A2 154
2 P-A 001
1 P-A 002
1 P-A 005
2 P-A 007

# faa21158
Energy: Lightning, Water
1 A1 083
2 A1 183
2 A1 184
2 A1 185
1 A1 220
2 A1 225
2 A1a 056
2 A1a 068
2 P-A 002
2 P-A 005
2 P-A 007

# fafe1592
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 223
1 A1 225
2 A1a 056
2 A1a 068
1 A2 150
1 A2a 072
1 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fb177067
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1a 056
2 A1a 068
2 A2 146
2 A2 147
2 A2a 072
2 P-A 005
2 P-A 007

# fb44a1b8
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
2 A1 225
2 A1a 056
1 A1a 068
2 A2 146
2 A2 148
1 A2b 069
2 P-A 005
2 P-A 007

# fc00c8bc
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 225
2 A1a 056
2 A1a 068
2 A2 146
2 A2 148
1 P-A 001
2 P-A 005
2 P-A 007

# fcccd6e4
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 198
2 A1a 056
2 A1a 068
2 P-A 001
2 P-A 002
2 P-A 005
1 P-A 006
2 P-A 007

# fe858c91
Energy: Lightning, Water
2 A1 183
2 A1 184
2 A1 185
1 A1 203
2 A1a 056
2 A1a 068
2 A2 146
2 A2 147
1 A2 148
2 P-A 005
2 P-A 007
